ENTREZID	SYMBOL
39	ACAT2
118672	PSTK
4201	MEA1
259232	NALCN
56130	PCDHB6
441601	SEPTIN7P11
4535	ND1
7181	NR2C1
1832	DSP
800	CALD1
11196	SEC23IP
92342	METTL18
3276	PRMT1
27153	ZNF777
414149	ACBD7
10238	DCAF7
5933	RBL1
256355	RPS2P32
55906	ZC4H2
55738	ARFGAP1
55593	OTUD5
170506	DHX36
135295	SRSF12
653479	MRPL45P2
246269	AFG1L
64374	SIL1
23112	TNRC6B
10713	USP39
53827	FXYD5
55733	HHAT
2035	EPB41
6789	STK4
92400	RBM18
4957	ODF2
54187	NANS
643853	TMPPE
728609	SDHAP3
246721	POLR2J2
493900	TMEM9B-AS1
5695	PSMB7
23545	ATP6V0A2
57158	JPH2
26985	AP3M1
729220	FLJ45513
105370943	LOC105370943
27030	MLH3
3077	HFE
8848	TSC22D1
84132	USP42
22853	LMTK2
10175	CNIH1
9587	MAD2L1BP
55720	TSR1
124641	OVCA2
4514	COX3
8533	COPS3
3094	HINT1
51136	RNFT1
129831	RBM45
7574	ZNF26
56901	NDUFA4L2
91179	SCARF2
7019	TFAM
4928	NUP98
2319	FLOT2
25988	HINFP
6821	SUOX
5820	PVT1
55869	HDAC8
439990	LINC00857
51126	NAA20
26330	GAPDHS
529	ATP6V1E1
161424	NOP9
9372	ZFYVE9
5565	PRKAB2
7763	ZFAND5
5693	PSMB5
27289	RND1
50810	HDGFL3
253635	GPATCH11
389136	VGLL3
10982	MAPRE2
7094	TLN1
5573	PRKAR1A
9923	ZBTB40
51686	OAZ3
22890	ZBTB1
81493	SYNC
23607	CD2AP
79856	SNX22
4809	SNU13
23233	EXOC6B
64410	KLHL25
9728	SECISBP2L
89848	FCHSD1
401261	LOC401261
3093	UBE2K
23235	SIK2
8841	HDAC3
23193	GANAB
5052	PRDX1
84503	ZNF527
4780	NFE2L2
255082	CASC2
6715	SRD5A1
23085	ERC1
1997	ELF1
1072	CFL1
211	ALAS1
10611	PDLIM5
2235	FECH
23042	PDXDC1
3030	HADHA
10521	DDX17
26167	PCDHB5
10642	IGF2BP1
7265	TTC1
10262	SF3B4
10456	HAX1
63874	ABHD4
5715	PSMD9
56893	UBQLN4
2132	EXT2
3364	HUS1
51663	ZFR
55662	HIF1AN
83938	LRMDA
4953	ODC1
55704	CCDC88A
4254	KITLG
7979	SEM1
64760	FHIP2B
340037	PRR7-AS1
4706	NDUFAB1
6885	MAP3K7
3841	KPNA5
56943	ENY2
51362	CDC40
128387	TATDN3
25962	VIRMA
5834	PYGB
23200	ATP11B
26092	TOR1AIP1
9827	RGP1
64210	MMS19
554202	MIR31HG
55425	GPALPP1
56925	LXN
83548	COG3
83473	KATNAL2
644150	WIPF3
51382	ATP6V1D
80148	SLC66A2
23392	ECPAS
5929	RBBP5
23396	PIP5K1C
23077	MYCBP2
55072	RNF31
259282	BOD1L1
6609	SMPD1
11320	MGAT4A
2256	FGF11
90203	SNX21
4920	ROR2
58486	ZBED5
221002	RASGEF1A
196500	PIANP
734	OSGIN2
7321	UBE2D1
1677	DFFB
1453	CSNK1D
11116	CEP43
387104	MTCL3
5500	PPP1CB
65996	CENPBD2P
340371	NRBP2
283860	LINC00304
91050	CCDC149
9221	NOLC1
83891	SNX25
55145	THAP1
9442	MED27
5496	PPM1G
2686	GGT7
4926	NUMA1
54542	RC3H2
54521	WDR44
889	KRIT1
388697	HRNR
100287387	LOC100287387
25972	UNC50
23220	DTX4
253190	SERHL2
140628	GATA5
84626	KRBA1
26273	FBXO3
57589	RIC1
29855	UBN1
2316	FLNA
253827	MSRB3
253725	WASHC2C
11216	AKAP10
4038	LRP4
57620	STIM2
27075	TSPAN13
115509	ZNF689
4141	MARS1
728190	NUTM2A-AS1
51668	IFT25
84271	POLDIP3
7088	TLE1
100130890	TSTD3
11193	WBP4
4537	ND3
4976	OPA1
79577	CDC73
7226	TRPM2
6814	STXBP3
58477	SRPRB
64595	TTTY15
667	DST
3643	INSR
8546	AP3B1
3945	LDHB
25798	BRI3
10026	PIGK
55157	DARS2
3070	HELLS
6801	STRN
83943	IMMP2L
81552	VOPP1
1603	DAD1
56995	TULP4
400619	LINC00511
100129482	ZNF37BP
81533	ITFG1
55914	ERBIN
51063	CALHM2
101929839	NA
5930	RBBP6
1810	DR1
23287	AGTPBP1
7984	ARHGEF5
10916	MAGED2
7867	MAPKAPK3
388335	TMEM220
56623	INPP5E
23048	FNBP1
7559	ZNF12
9101	USP8
26043	UBXN7
1736	DKC1
5985	RFC5
4540	ND5
57120	GOPC
23753	SDF2L1
10552	ARPC1A
4751	NEK2
112770	GLMP
3275	PRMT2
5914	RARA
10154	PLXNC1
55022	PID1
11261	CHP1
9829	DNAJC6
55798	METTL2B
5887	RAD23B
54942	ABITRAM
7760	ZNF213
92154	MTSS2
6744	ITPRID2
55500	ETNK1
59271	EVA1C
257019	FRMD3
3096	HIVEP1
83595	SOX7
51177	PLEKHO1
5971	RELB
93109	TMEM44
54898	ELOVL2
166647	ADGRA3
56261	GPCPD1
51552	RAB14
65243	ZFP69B
9880	ZBTB39
25941	TPGS2
9097	USP14
343099	CCDC18
2778	GNAS
1615	DARS1
54552	GNL3L
4124	MAN2A1
10869	USP19
65986	ZBTB10
2067	ERCC1
121536	AEBP2
4637	MYL6
2632	GBE1
283742	FAM98B
25814	ATXN10
3984	LIMK1
7549	ZNF2
11182	SLC2A6
51244	CCDC174
168850	ZNF800
26020	LRP10
123169	LEO1
345757	FAM174A
81491	GPR63
139341	FUNDC1
102724827	MIATNB
84085	FBXO30
7156	TOP3A
3029	HAGH
5509	PPP1R3D
1606	DGKA
51606	ATP6V1H
283237	TTC9C
9787	DLGAP5
63897	HEATR6
201266	SLC39A11
126231	ZNF573
54556	ING3
389941	C1QL3
7551	ZNF3
205428	DIPK2A
8085	KMT2D
7764	ZNF217
54910	SEMA4C
25771	TBC1D22A
51187	RSL24D1
51170	HSD17B11
51548	SIRT6
4323	MMP14
4509	ATP8
256643	BCLAF3
26046	LTN1
9534	ZNF254
406	BMAL1
317	APAF1
55227	LRRC1
55014	STX17
57536	KIAA1328
54467	ANKIB1
55080	TAPBPL
151507	MSL3P1
373863	DND1
983	CDK1
148789	B3GALNT2
580	BARD1
55872	PBK
83606	GUCD1
728411	GUSBP1
55793	MINDY1
65998	ZFTA
9857	CEP350
5321	PLA2G4A
144404	TMEM120B
9785	DHX38
4508	ATP6
9812	DELE1
9650	MTFR1
648791	PPP1R3G
10492	SYNCRIP
10570	DPYSL4
9053	MAP7
5504	PPP1R2
29127	RACGAP1
102606465	DPH5-DT
7874	USP7
8407	TAGLN2
11159	RABL2A
201627	DENND6A
124751	KRBA2
115704	EVI5L
5906	RAP1A
782	CACNB1
10097	ACTR2
5046	PCSK6
246329	STAC3
9039	UBA3
9765	ZFYVE16
7405	UVRAG
8555	CDC14B
989	SEPTIN7
100996579	LINC01806
139322	APOOL
55610	VPS50
130872	AHSA2P
7385	UQCRC2
54577	UGT1A7
84270	CARD19
51246	SHISA5
9648	GCC2
55681	SCYL2
11325	DDX42
166336	PRICKLE2
1657	DMXL1
6873	TAF2
10436	EMG1
55353	LAPTM4B
203427	SLC25A43
3672	ITGA1
55110	MAGOHB
283254	HARBI1
55299	BRIX1
8894	EIF2S2
100616408	MIR5047
157506	RDH10
140885	SIRPA
4258	MGST2
7587	ZNF37A
23080	AVL9
9491	PSMF1
79834	PEAK1
26100	WIPI2
51318	MRPL35
286343	LURAP1L
79175	ZNF343
57142	RTN4
222171	PRR15
259173	ALS2CL
1500	CTNND1
652	BMP4
79109	MAPKAP1
11234	HPS5
5194	PEX13
51304	ZDHHC3
4199	ME1
23367	LARP1
89927	BMERB1
5431	POLR2B
9223	MAGI1
864	RUNX3
1039	CDR2
55787	TXLNG
5774	PTPN3
7579	ZSCAN20
1212	CLTB
55604	CARMIL1
83641	FAM107B
84930	MASTL
51657	STYXL1
402055	SRRD
440345	NPIPB4
101060146	CHMP1B2P
100129503	NA
80155	NAA15
2171	FABP5
57519	STARD9
22864	R3HDM2
79595	SAP130
26355	FAM162A
113402	SFT2D1
56063	TMEM234
57104	PNPLA2
80318	GKAP1
955	ENTPD6
91949	COG7
5058	PAK1
56892	TCIM
7030	TFE3
7188	TRAF5
9202	ZMYM4
1066	CES1
9961	MVP
2743	GLRB
51400	PPME1
7514	XPO1
8498	RANBP3
153443	SRFBP1
166968	MIER3
64422	ATG3
51313	GASK1B
29079	MED4
65083	NOL6
143458	LDLRAD3
137695	TMEM68
226	ALDOA
55100	WDR70
4616	GADD45B
6872	TAF1
8976	WASL
645676	ASH1L-AS1
80167	ABHD18
60386	SLC25A19
468	ATF4
90550	MCU
153129	SLC38A9
8896	BUD31
9578	CDC42BPB
29925	GMPPB
80818	ZNF436
2356	FPGS
23433	RHOQ
8989	TRPA1
6509	SLC1A4
7750	ZMYM2
285636	RIMOC1
114908	TMEM123
29109	FHOD1
3204	HOXA7
57786	RBAK
9169	SCAF11
2054	STX2
54441	STAG3L1
90410	IFT20
5493	PPL
6448	SGSH
23317	DNAJC13
199720	GGN
64427	TTC31
79828	METTL8
59277	NTN4
283209	PGM2L1
5719	PSMD13
26815	SNORD36A
10565	ARFGEF1
6045	RNF2
8938	BAIAP3
4293	MAP3K9
157769	FAM91A1
130916	MTERF4
1267	CNP
2029	ENSA
54906	TASOR2
1386	ATF2
54518	APBB1IP
22889	KHDC4
152815	THAP6
606551	UBE2MP1
23315	SLC9A8
9631	NUP155
3190	HNRNPK
54865	GPATCH4
4931	NVL
55246	CCDC25
5082	PDCL
4946	OAZ1
5660	PSAP
54952	TRNAU1AP
2621	GAS6
51248	PDZD11
84079	ANKRD27
6415	SELENOW
144699	FBXL14
10113	PREB
64744	SMAP2
92421	CHMP4C
152302	CIDECP1
8717	TRADD
23588	KLHDC2
51444	RNF138
282679	AQP11
23063	WAPL
8891	EIF2B3
5286	PIK3C2A
9753	ZSCAN12
79876	UBA5
10021	HCN4
4646	MYO6
10726	NUDC
100288842	B3GALT9
149371	EXOC8
11169	WDHD1
6811	STX5
100507347	VIM-AS1
7378	UPP1
23295	MGRN1
81704	DOCK8
8667	EIF3H
23137	SMC5
79710	MORC4
23174	ZCCHC14
161779	PGBD4
23185	LARP4B
5051	PAFAH2
8569	MKNK1
47	ACLY
410	ARSA
203197	TMEM268
1523	CUX1
84640	USP38
9282	MED14
51534	VTA1
728888	NPIPB11
9518	GDF15
55735	DNAJC11
51028	VPS36
54472	TOLLIP
100130100	NA
51380	CSAD
64852	TUT1
5874	RAB27B
55608	ANKRD10
5709	PSMD3
57551	TAOK1
90799	CEP95
54840	APTX
79776	ZFHX4
84464	SLX4
131965	METTL6
83450	DRC3
6645	SNTB2
22928	SEPHS2
63925	ZNF335
80310	PDGFD
10524	KAT5
440603	BCL2L15
166614	DCLK2
51077	FCF1
57001	SDHAF3
284	ANGPT1
27232	GNMT
729515	TMEM242
83464	APH1B
10331	B3GNT3
284338	PRR19
23451	SF3B1
6450	SH3BGR
338692	ANKRD13D
2324	FLT4
54890	ALKBH5
7572	ZNF24
120114	FAT3
11056	DDX52
4666	NACA
23190	UBXN4
2070	EYA4
284695	ZNF326
8065	CUL5
990	CDC6
170959	ZNF431
55745	AP5M1
60487	TRMT11
56204	ATOSA
8664	EIF3D
5537	PPP6C
25894	PLEKHG4
9662	CEP135
23172	ABRAXAS2
162427	RETREG3
100130827	SBK3
1478	CSTF2
4494	MT1F
114885	OSBPL11
56267	KYAT3
6934	TCF7L2
8030	CCDC6
7277	TUBA4A
131076	MIX23
5208	PFKFB2
2820	GPD2
23158	TBC1D9
84444	DOT1L
283450	HECTD4
54893	MTMR10
27102	EIF2AK1
79666	PLEKHF2
80323	CCDC68
6273	S100A2
10314	LANCL1
55035	NOL8
116987	AGAP1
22908	SACM1L
140576	S100A16
126526	C19orf47
284615	ANKRD34A
80127	BBOF1
51760	SYT17
8535	CBX4
5925	RB1
1288	COL4A6
27430	MAT2B
554203	JPX
172	AFG3L1P
64897	C12orf43
463	ZFHX3
25847	ANAPC13
1742	DLG4
4534	MTM1
93185	IGSF8
84313	VPS25
285704	RGMB
246175	CNOT6L
90355	MACIR
54205	CYCS
84886	C1orf198
728	C5AR1
29789	OLA1
400798	C1orf220
50485	SMARCAL1
6790	AURKA
54931	TRMT10C
388630	TRABD2B
7737	RNF113A
100129550	LINC02035
2137	EXTL3
9575	CLOCK
54994	GID8
55239	OGFOD1
100130357	LOC100130357
345462	ZNF879
65012	SLC26A10P
121441	NEDD1
9135	RABEP1
128710	SLX4IP
200558	APLF
84062	DTNBP1
1182	CLCN3
5616	PRKY
7873	MANF
27249	MMADHC
644873	SLC12A2-DT
55154	MSTO1
2861	GPR37
51635	DHRS7
79465	ULBP3
54878	DPP8
4541	ND6
1846	DUSP4
1362	CPD
22907	DHX30
101928378	PTOV1-AS2
9980	DOP1B
55294	FBXW7
4781	NFIB
23390	ZDHHC17
55748	CNDP2
389289	ANXA2R
10507	SEMA4D
8573	CASK
6100	RP9
10237	SLC35B1
29956	CERS2
56940	DUSP22
284358	MAMSTR
8880	FUBP1
57414	RHBDD2
9716	AQR
644165	BCRP3
4724	NDUFS4
2947	GSTM3
10541	ANP32B
7541	ZBTB14
57480	PLEKHG1
1762	DMWD
5728	PTEN
9724	UTP14C
23405	DICER1
79905	TMC7
25927	CNRIP1
9047	SH2D2A
84945	ABHD13
220906	WAC-AS1
126917	IFFO2
84100	ARL6
10427	SEC24B
25961	NUDT13
10109	ARPC2
25816	TNFAIP8
10564	ARFGEF2
79639	TMEM53
3706	ITPKA
26003	GORASP2
23705	CADM1
8793	TNFRSF10D
64795	RMND5A
55957	LIN37
57585	CRAMP1
7329	UBE2I
256933	NPB
150290	DUSP18
23019	CNOT1
56993	TOMM22
10272	FSTL3
23065	EMC1
79053	ALG8
79848	CSPP1
157574	FBXO16
9693	RAPGEF2
78996	CYREN
60	ACTB
387521	PEDS1
54413	NLGN3
285267	ZNF619
121260	SLC15A4
65005	MRPL9
5690	PSMB2
10279	PRSS16
80298	MTERF2
23269	MGA
100129858	SCOC-AS1
22879	MON1B
51586	MED15
9440	MED17
22809	ATF5
54948	MRPL16
9497	SLC4A7
9704	DHX34
10645	CAMKK2
57455	REXO1
2314	FLII
84522	JAGN1
389072	PLEKHM3
10556	RPP30
27020	NPTN
54532	USP53
7518	XRCC4
221184	CPNE2
112939	NACC1
154043	CNKSR3
55112	DYNC2I1
84807	NFKBID
57721	METTL14
221692	PHACTR1
503637	DUXAP8
51768	TM7SF3
79719	AAGAB
4536	ND2
64708	COPS7B
388552	BLOC1S3
5877	RABIF
23461	ABCA5
84705	GTPBP3
7528	YY1
4216	MAP3K4
90321	ZNF766
1183	CLCN4
55750	AGK
9775	EIF4A3
5465	PPARA
196383	RILPL2
578	BAK1
8019	BRD3
27152	INTU
79618	HMBOX1
3052	HCCS
9698	PUM1
54463	RETREG1
92703	TMEM183A
8491	MAP4K3
1577	CYP3A5
54790	TET2
91833	WDR20
57826	RAP2C
84950	PRPF38A
8683	SRSF9
22803	XRN2
144110	TMEM86A
54101	RIPK4
27324	TOX3
89801	PPP1R3F
145788	PIERCE2
169792	GLIS3
2771	GNAI2
4763	NF1
57211	ADGRG6
10527	IPO7
5444	PON1
126248	WDR88
84924	ZNF566
23094	SIPA1L3
6597	SMARCA4
100505696	SH3BP5-AS1
85478	CCDC65
8881	CDC16
51530	ZC3HC1
23255	MTCL1
53917	RAB24
892	CCNC
114625	ERMAP
10286	BCAS2
10618	TGOLN2
55509	BATF3
79694	MANEA
56970	ATXN7L3
23409	SIRT4
285315	C3orf33
668	FOXL2
11313	LYPLA2
79789	CLMN
7371	UCK2
9813	EFCAB14
5753	PTK6
91966	EOLA1
444	ASPH
677838	SNORA61
9570	GOSR2
23272	TASOR
53407	STX18
55746	NUP133
55904	KMT2E
8939	FUBP3
140890	SREK1
55229	PANK4
7132	TNFRSF1A
5558	PRIM2
5387	PMS2P3
51002	TPRKB
55742	PARVA
4799	NFX1
51110	LACTB2
55520	ELAC1
79089	TMUB2
167227	DCP2
6550	SLC9A3
54802	TRIT1
728833	FAM72D
83706	FERMT3
253430	IPMK
10915	TCERG1
80351	TNKS2
3218	HOXB8
80124	VCPIP1
80019	UBTD1
9552	SPAG7
9806	SPOCK2
60313	GPBP1L1
285343	TCAIM
10652	YKT6
133686	NADK2
7024	TFCP2
23420	NOMO1
114327	EFHC1
84128	WDR75
80301	PLEKHO2
55251	PCMTD2
50865	HEBP1
4773	NFATC2
55669	MFN1
54477	PLEKHA5
162466	PHOSPHO1
102724488	SYT15B
55860	ACTR10
114991	ZNF618
81929	SEH1L
83608	C18orf21
92912	UBE2Q2
401494	HACD4
29896	TRA2A
1951	CELSR3
10284	SAP18
3223	HOXC6
3150	HMGN1
7270	TTF1
90576	ZNF799
374928	ZNF773
29920	PYCR2
138429	PIP5KL1
55752	SEPTIN11
51366	UBR5
6487	ST3GAL3
4694	NDUFA1
1021	CDK6
386597	GRASLND
1045	CDX2
55737	VPS35
3632	INPP5A
9720	CCDC144A
23306	NEMP1
10434	LYPLA1
117153	NA
22887	FOXJ3
23049	SMG1
11252	PACSIN2
7752	ZNF200
55075	UACA
10787	NCKAP1
100507459	NRSN2-AS1
222194	RSBN1L
9927	MFN2
4488	MSX2
54503	ZDHHC13
51250	MTRES1
2475	MTOR
9736	USP34
57132	CHMP1B
5134	PDCD2
54491	OTULINL
26009	ZZZ3
79784	MYH14
2764	GMFB
5825	ABCD3
7298	TYMS
57621	ZBTB2
11104	KATNA1
9371	KIF3B
60560	NAA35
57636	ARHGAP23
23078	VWA8
148304	C1orf74
64983	MRPL32
222183	SRRM3
8408	ULK1
80025	PANK2
23167	EFR3A
6230	RPS25
5251	PHEX
100129461	LYRM4-AS1
55325	UFSP2
9406	ZRANB2
1070	CETN3
6653	SORL1
6204	RPS10
11276	SYNRG
65125	WNK1
9025	RNF8
5091	PC
55129	ANO10
222901	RPL23P8
10333	TLR6
114804	RNF157
8313	AXIN2
79155	TNIP2
23517	MTREX
28988	DBNL
54741	LEPROT
54795	TRPM4
6533	SLC6A6
4134	MAP4
55132	LARP1B
23654	PLXNB2
160418	TMTC3
10857	PGRMC1
138199	CARNMT1
1203	CLN5
2931	GSK3A
23294	ANKS1A
4076	CAPRIN1
266747	RGL4
6382	SDC1
6876	TAGLN
154007	SNRNP48
157378	TMEM65
155060	LOC155060
388121	TNFAIP8L3
64895	PAPOLG
145282	MIPOL1
4638	MYLK
64421	DCLRE1C
5527	PPP2R5C
100505894	TMEM161B-DT
122830	NAA30
8434	RECK
30837	SOCS7
53938	PPIL3
9810	RNF40
64766	S100PBP
9044	BTAF1
929	CD14
101929479	LOC101929479
23761	PISD
162515	SLC16A11
27094	KCNMB3
100506311	HOTAIRM1
284454	MIR23AHG
10404	CPQ
1506	CTRL
60491	NIF3L1
83540	NUF2
9646	CTR9
9469	CHST3
219541	MED19
643155	SMIM15
54801	HAUS6
533	ATP6V0B
55659	ZNF416
1363	CPE
546	ATRX
10159	ATP6AP2
10781	ZNF266
3216	HOXB6
152110	NEK10
23228	PLCL2
27163	NAAA
8021	NUP214
10581	IFITM2
2896	GRN
7520	XRCC5
57085	AGTRAP
80765	STARD5
285346	ZNF852
23683	PRKD3
3843	IPO5
92070	CTBP1-DT
23082	PPRC1
642852	LINC00205
5351	PLOD1
55605	KIF21A
55230	USP40
55654	TMEM127
64062	RBM26
967	CD63
2005	ELK4
1207	CLNS1A
4709	NDUFB3
116444	GRIN3B
64601	VPS16
10973	ASCC3
54904	NSD3
124923	RSKR
55863	TMEM126B
100289097	FRG1CP
9939	RBM8A
84976	DISP1
79142	PHF23
101928674	SOCS3-DT
114884	OSBPL10
257068	PLCXD2
29115	SAP30BP
5830	PEX5
84557	MAP1LC3A
84883	AIFM2
84759	PCGF1
23264	ZC3H7B
10063	COX17
56897	WRNIP1
92249	LINC01278
4245	MGAT1
400027	LINC00938
84791	LINC00467
55665	URGCP
55197	RPRD1A
87769	GGACT
57448	BIRC6
116441	TM4SF18
9869	SETDB1
1744	DLSTP1
57095	PITHD1
2280	FKBP1A
10134	BCAP31
55233	MOB1A
11147	ANKRD13C-DT
81488	POLR2M
115426	UHRF2
10806	SDCCAG8
7458	EIF4H
100132288	TEKT4P2
253943	YTHDF3
79979	TRMT2B
10928	RALBP1
23567	ZNF346
54529	ASNSD1
9749	PHACTR2
25912	C1orf43
339290	LINC00667
2733	GLE1
144455	E2F7
79937	CNTNAP3
55760	DHX32
5903	RANBP2
4125	MAN2B1
8745	ADAM23
220064	LTO1
353189	SLCO4C1
57181	SLC39A10
54662	TBC1D13
93624	TADA2B
57701	NCKAP5L
26276	VPS33B
56851	EMC7
93100	NAPRT
727957	MROH1
11060	WWP2
55705	IPO9
26225	ARL5A
10576	CCT2
154810	AMOTL1
27241	BBS9
376940	ZC3H6
8527	DGKD
28976	ACAD9
23457	ABCB9
84662	GLIS2
8325	FZD8
103752589	TMEM92-AS1
445571	ZNG1C
4686	NCBP1
55435	AP1AR
200058	NA
51602	NOP58
23131	GPATCH8
404636	DENND10
60412	EXOC4
286410	ATP11C
79147	FKRP
9397	NMT2
8738	CRADD
81556	INTS14
204851	HIPK1
85461	TANC1
30849	PIK3R4
55841	WWC3
3298	HSF2
128	ADH5
7709	ZBTB17
7372	UMPS
3091	HIF1A
623	BDKRB1
338657	CENATAC
79717	PPCS
114088	TRIM9
27112	NALF2
253143	PRR14L
57461	ISY1
91039	DPP9
9512	PMPCB
10309	CCNO
11016	ATF7
23279	NUP160
124454	EARS2
8672	EIF4G3
3489	IGFBP6
79738	BBS10
139231	FAM199X
23054	NCOA6
100505648	RAD51-AS1
158399	ZNF483
9107	MTMR6
9772	TMEM94
25926	NOL11
4704	NDUFA9
168374	ZNF92
55422	ZNF331
84918	LRP11
164	AP1G1
6785	ELOVL4
6917	TCEA1
9242	MSC
51715	RAB23
9767	JADE3
55768	NGLY1
253639	ZNF620
9605	VPS9D1
113201	GOLM2
9060	PAPSS2
55614	KIF16B
7411	VBP1
205717	USF3
9811	CTIF
79954	NOL10
25909	AHCTF1
55198	APPL2
64754	SMYD3
728741	NPIPB6
9897	WASHC5
22841	RAB11FIP2
3257	HPS1
9612	NCOR2
54989	ZNF770
3416	IDE
5495	PPM1B
57677	ZFP14
1186	CLCN7
22884	WDR37
157680	VPS13B
5586	PKN2
148156	ZNF558
4929	NR4A2
10265	IRX5
387856	CCDC184
5229	PGGT1B
342357	ZKSCAN2
81788	NUAK2
6388	SDF2
5578	PRKCA
1591	CYP24A1
4301	AFDN
79733	E2F8
57228	SMAGP
284023	RNF227
114882	OSBPL8
54869	EPS8L1
85369	STRIP1
7621	ZNF70
271	AMPD2
63916	ELMO2
117145	THEM4
29902	FAM216A
23097	CDK19
125476	INO80C
401089	FOXL2NB
3688	ITGB1
6697	SPR
50804	MYEF2
10776	ARPP19
105372824	LOC105372824
8161	COIL
113444	SMIM12
94121	SYTL4
56256	SERTAD4
83660	TLN2
79739	TTLL7
1982	EIF4G2
9735	KNTC1
2193	FARSA
10283	CWC27
57150	SMIM8
6542	SLC7A2
55729	ATF7IP
57862	ZNF410
10009	ZBTB33
55640	FLVCR2
8106	PABPN1
5687	PSMA6
7638	ZNF221
6832	SUPV3L1
57700	FHIP2A
79723	SUV39H2
143684	FAM76B
22873	DZIP1
254427	PROSER2
114799	ESCO1
64599	GIGYF1
4072	EPCAM
84641	MFSD14B
26993	AKAP8L
158358	KIAA2026
5080	PAX6
7025	NR2F1
65109	UPF3B
493861	EID3
161145	TMEM229B
114825	PWWP2A
728024	LOC728024
100506060	SMG1P7
203238	CCDC171
129293	TRABD2A
728769	SCAMP1-AS1
10672	GNA13
9254	CACNA2D2
22938	SNW1
2033	EP300
7994	KAT6A
2796	GNRH1
2618	GART
11069	RAPGEF4
5583	PRKCH
5584	PRKCI
642658	SCX
400818	NBPF9
53343	NUDT9
168451	THAP5
7016	TESK1
255738	PCSK9
79691	QTRT2
100288637	LOC100288637
51324	SPG21
9926	LPGAT1
10210	TOPORS
51232	CRIM1
9797	TATDN2
114879	OSBPL5
84548	TMEM185A
55109	AGGF1
4729	NDUFV2
93099	DMKN
55343	SLC35C1
8550	MAPKAPK5
147991	DPY19L3
55900	ZNF302
3868	KRT16
375133	PI4KAP2
255812	SDHAP1
6815	STYX
85453	TSPYL5
9652	SKIC3
55024	BANK1
84451	MAP3K21
708	C1QBP
54497	HEATR5B
23161	SNX13
9898	UBAP2L
54069	MIS18A
57224	NHSL1
129530	LYG1
256586	LYSMD2
147111	NOTUM
26122	EPC2
64149	C17orf75
79134	TMEM185B
51123	ZNF706
57708	MIER1
113675	SDSL
83861	RSPH3
6791	AURKAP1
7317	UBA1
1465	CSRP1
3297	HSF1
54968	TMEM70
1121	CHM
57834	CYP4F11
9275	BCL7B
9801	MRPL19
100996447	MLF1-DT
101	ADAM8
25793	FBXO7
55844	PPP2R2D
57563	KLHL8
9529	BAG5
4919	ROR1
10920	COPS8
64417	TMEM267
11127	KIF3A
1739	DLG1
84450	ZNF512
9412	MED21
112885	PHF21B
11311	VPS45
6678	SPARC
9295	SRSF11
58513	EPS15L1
7812	CSDE1
10291	SF3A1
79796	ALG9
29950	SERTAD1
2975	GTF3C1
6786	STIM1
51361	HOOK1
10075	HUWE1
57654	UVSSA
266727	MDGA1
51105	PHF20L1
140461	ASB8
9867	PJA2
4126	MANBA
23595	ORC3
51202	DDX47
8658	TNKS
7048	TGFBR2
25870	SUMF2
7697	ZNF138
10513	APPBP2
58489	ABHD17C
51360	MBTPS2
9266	CYTH2
23568	ARL2BP
23510	KCTD2
79072	FASTKD3
8455	ATRN
220930	ZEB1-AS1
414189	AGAP6
25789	TMEM59L
56683	CFAP298
3066	HDAC2
64802	NMNAT1
80821	DDHD1
8804	CREG1
650623	BEND3P3
79184	BRCC3
11277	TREX1
7248	TSC1
84790	TUBA1C
146212	KCTD19
55789	DEPDC1B
221710	SMIM13
400986	ANKRD36C
10054	UBA2
401612	SLC25A53
51780	KDM3B
387032	ZKSCAN4
157567	ANKRD46
5224	PGAM2
11135	CDC42EP1
55707	NECAP2
25921	ZDHHC5
5306	PITPNA
6484	ST3GAL4
9444	QKI
6875	TAF4B
661	POLR3D
124411	KRBOX5
253832	ZDHHC20
54896	SLC66A1
727851	RGPD8
64115	VSIR
404201	WDFY3-AS2
7741	ZSCAN26
10094	ARPC3
353274	ZNF445
23339	VPS39
171017	ZNF384
100506314	GPRC5D-AS1
57038	RARS2
7564	ZNF16
91750	LIN52
80205	CHD9
85019	TMEM241
79568	MAIP1
2188	FANCF
100129196	MATN1-AS1
8565	YARS1
157695	TDRP
100131017	ZNF316
23007	PLCH1
23125	CAMTA2
51107	APH1A
151987	PPP4R2
7781	SLC30A3
79813	EHMT1
79665	DHX40
245	ALOX12P2
5781	PTPN11
127943	FCRLB
4882	NPR2
9441	MED26
129685	TAF8
65244	SPATS2
143903	LAYN
7746	ZSCAN9
152189	CMTM8
7158	TP53BP1
9588	PRDX6
255520	ELMOD2
100289678	ZNF783
85446	ZFHX2
987	LRBA
2967	GTF2H3
53339	BTBD1
100131213	ZNF503-AS2
54832	VPS13C
89890	KBTBD6
4591	TRIM37
284459	ZNF875
105370707	NA
79944	L2HGDH
401397	SMIM30
6642	SNX1
6629	SNRPB2
83448	PUS7L
210	ALAD
55314	TMEM144
2962	GTF2F1
7745	ZKSCAN8
221154	MICU2
8314	BAP1
81573	ANKRD13C
79684	MSANTD2
23548	TTC33
303	ANXA2P1
54800	KLHL24
4291	MLF1
23564	DDAH2
8543	LMO4
9908	G3BP2
11014	KDELR2
5884	RAD17
6259	RYK
81873	ARPC5L
3339	HSPG2
115330	GPR146
6120	RPE
153241	CEP120
